"uuid","created_at","last_updated","title","description","translation_status","native_name","native_about","address","geolocation","main_photo_url","availability_type","inventory_supplier","duration","rating","number_of_reviews","is_free","price","order_webpage","hotel_pickup","is_active","is_itinerary_resource","is_curated","is_accessible","categories_list","external_id","external_city_name","additional_info_id","city_id","native_language","similarity_group_id","currency","is_city_processed","is_relevant_for_adult","is_relevant_for_child","is_relevant_for_infant"
"2cd8f89d-4727-4c93-90ae-93e5faf7d846",2022-03-24 17:31:34.898 +0200,2022-03-24 15:21:06.814 +0200,G4 Boyz,,,,,"Maschinenhaus in der Kulturbrauerei, Knaackstraße 97 / U2 Eberswalder Straße, BERLIN, DE, 10435",,https://www.eventim.de/obj/media/DE-eventim/teaser/blank.gif,,Eventim,"02:00:00",,0,false,21.05,https://www.eventim.de/noapp/event/14720895/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","14720895",BERLIN,,19912,,,,false,,,
d0ee0f32-aae2-48ae-b062-e69192d92de7,2022-03-24 17:30:50.668 +0200,2022-03-24 15:21:06.814 +0200,Lost Evenings V - 4-Tages-Ticket/4-Day Festival Ticket,"Nach     der     durch     die     Corona-Pandemie     notwendigen,     überaus bedauerlichen Absage des ursprünglich    für    2020    geplanten, ersten  „Lost  Evenings“-Festivals  auf deutschem Bodenist  die  allgemeine Freude groß, nun mit „Lost Evenings V“  eine  erneute  Auflage  von  Frank Turners  eigenem  4-Tage-Festival  in Berlin  ankündigen  zu  können.  Vom 15. -18. September 2022 wird Frank Turner  mit  seinen  Sleeping  Souls  im so  genannten  „Columbia-Dreieck“ Station  machen,  einem  Verbund  aus der   Columbiahalle,   dem   Columbia Theater und dem Silverwings.<br><br>Was  genau  ist  „Lost Evenings“? Es handelt sich dabei um Frank Turners eigenes,   mittlerweile   global   etabliertes,   interdisziplinäres   Festival,   das   neben reichhaltig großartiger Musik ein spannendes Programm zwischen Lesungen, Panels und  Workshopsbietet.  Die  bisherigen  drei  Ausgaben  fanden  in  London  und  Boston statt, unlängst ging „Lost Evenings IV“ im Londoner Roundhouse über die Bühnen und  bot  einmal  mehr  ein  Programm,  das  man  so  nur  unter  dem  Kuratorium  von Frank  Turner  findet.  Große  Besonderheit  dieses  Events  ist,  dass  Frank  Turner  an jedem  der  vier Abende  als  Headliner  auf der  Hauptbühne  fungiert,  mit  vier  komplett unterschiedlichen Sets und teilweise in verschiedenen Setups.<br><br>So wird auch „Lost Evenings V“ in Berlin vier einzigartige Frank Turner-Konzerte bieten: Der 15. September ist reserviert für ein „Career Spanning Acoustic Set“ als akustisches Duo, am Tag darauf wird es einen bandinternen „Battle“ zwischen  den beiden  Turner-Albumklassikern „Love Ire & Song“ und „England Keep My Bones“ geben. Der Samstag bietet sodann ein kraftvolles Punkrock-Set mit neueren Songs, während man sich am finalen Abend am 18. September auf ein grandioses „Greatest Hits“-Set von Frank Turner & The Sleeping Souls freuen darf. Das weitere Programm sowohl  für  die Haupt-als  auch  für  die  Nebenbühnen -darunter  die  Nick  Alexander Stage   für   hoffnungsvollen   Nachwuchs   sowie   die   Last   Minute-Stage   für   ein abwechslungsreiches Tagesprogramm -ist derzeit noch in Arbeit, wird aber beizeiten angekündigt.<br><br>Damit  belegt  der  „hardest  working  man  in  showbusiness“  einmal  mehr  seine exzeptionelle  Umtriebigkeit,  die  sich  bereits  durch  seine  gesamte  Karriere  zieht. Turner,  in  Bahrain  geboren,aberim  Süden  Englands  aufgewachsen,  ist  seit  dem Jahrtausendwechsel von einer Leidenschaft getrieben, die nur wenige Musiker*innen in  dieser  Konstanz  und  Qualität  aufbringen.  Nach  drei  Alben  mit  seiner  ersten Alternative-Rock-Band Kneejerk und zwei weiteren Alben als Mitglied der Hardcore-Formation  Million  Dead  kennt  man  Frank  Turner  seit  2005  als Solomusiker,  der  mit seiner  Mischung  aus  Lagerfeuer-Folk  und  Punk-Roots  einen  Nerv  trifft  wie  wenig andere.<br><br>Es   ist –neben   seinem   brillanten   Songwriting –vor   allem seine   wunderbar optimistische Haltung zum Unbill der Welt, die Hoffnung schenkt und einen positiven Blick auf die Postmoderne erlaubt –wie sich schon allein in Albumtiteln wie „Positive Songs For Negative People“ (mit dem er bis auf Platz 2 der UK-und  Platz  7  der deutschen  Longplay-Charts  stieg)  oder  „Be  More  Kind“  ausdrückt.  Angereichert durch  häufig  saukomische  Geschichten, die er  zu  seinen Songs  erzählt, gerät  jeder Frank-Turner-Auftritt zu einer Feier des Lebens, der Liebe –und der Leidenschaft für das, was man tut. Inspirierender kann Musik kaum wirken.<br><br>Dabei kennt Frank Turner nahezu kein Innehalten –neben seinen acht Studioalben veröffentlichte  er  seit  2007  acht  EPs  sowie  sechs  weitere  Kompilationen  mit  raren und bislang  unveröffentlichten  Aufnahmen. Für  den  11.  Februar  2022  wird nun  sein neuntes Album „FTHC“ angekündigt, mit dem Turner  im  Anschluss  auch  auf  große Tournee  gehen  wird -deutsche  Daten  hoffentlich  inklusive.  Allemal  wird  er  den bislang rund 3.000 Frank-Turner-Shows mit weltweit über zwei Millionen Zuschauern im Rahmen des Albums viele weitere hinzufügen. Nicht einmal die Corona-Pandemie hielt Turner davon ab, viele Shows zu spielen: Durch zahllose Live-Streams, die als Benefiz-Shows für kleine Clubs fungierten, sammelte er über 300.000britische Pfund ein. Für dieses Engagement wurde er unlängst mit dem „Music Venues Trust Award“ ausgezeichnet, für sein „Outstanding Achievement for Grassroots Music Venues.“ Nur  ein  weiterer  Beleg  für  die  absolute  Ausnahmestellung,  die  Frank  Turner in  derheutigen Musikwelt genießt.",,,,"Columbia-Dreieck, Columbiadamm 9-21, BERLIN, DE, 10965",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2021/lost-evenings-v-tickets-2021.jpg,,Eventim,"02:00:00",,0,false,152.50,https://www.eventim.de/noapp/event/14387059/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","14387059",BERLIN,,19912,,,,false,,,
"05a09dfd-d0c9-4b0e-a960-29764bcb87ae",2022-03-24 17:31:37.732 +0200,2022-03-24 15:21:06.814 +0200,Das Paket - Premiere,,,,,"Berliner Kriminal Theater, Palisadenstr. 48 / Umspannwerk Ost, BERLIN, DE, 10243",,https://www.eventim.de/obj/media/DE-eventim/teaser/blank.gif,,Eventim,"02:00:00",,0,false,39.23,https://www.eventim.de/noapp/event/14760576/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Culture""}'","14760576",BERLIN,,19912,,,,false,,,
"0745a8d2-3b7b-45f4-9009-c73119ab4fdf",2022-03-24 17:31:45.823 +0200,2022-03-24 15:21:06.814 +0200,Soundcheck Q&A Experience Package - The Afghan Whigs,,,,,"Metropol, Nollendorfplatz 5, BERLIN, DE, 10777",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2022/the-afghan-whigs-tickets-2022.jpg,,Eventim,"02:00:00",,0,false,141.25,https://www.eventim.de/noapp/event/15049279/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{"""",""Music""}'","15049279",BERLIN,,19912,,,,false,,,
"0828eabe-90a8-4106-8537-1cd52757c78b",2022-03-24 17:31:50.112 +0200,2022-03-24 15:21:06.814 +0200,Konzert Classics - Karl Leister 65. Bühnenjubiläum,,,,,"Ernst-Reuter-Saal im Rathaus Reinickendorf, Eichborndamm 213, BERLIN, DE, 13439",,,,Eventim,"02:00:00",,0,false,34.51,https://www.eventim.de/noapp/event/14869341/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","14869341",BERLIN,,19912,,,,false,,,
"24da8e54-cd5d-485d-acd4-4cc4b81ad6d0",2022-03-24 17:31:50.114 +0200,2022-03-24 15:21:06.814 +0200,Snooker: German Masters 2023 - Tagesticket Sonntag,"Auch in 2023 werden wieder die besten Snookerspieler der Welt das Tempodrom in Berlin besuchen. Nach zwei Qualifikationsrunden in England streben die übrigen 32 Spieler an, die Brandon Parker Trophäe in die Höhe zu stemmen und den Siegerscheck von über 90.000 Euro in Empfang zunehmen. Wer wird Zhao Xintong vom Thron stoßen? Seien Sie dabei, wenn über 2000 Zuschauer im Rund des Tempodroms mächtig Stimmung machen!",,,,"TEMPODROM, Möckernstraße 10, BERLIN, DE, 10963",,https://www.eventim.de/obj/mam/germany/45/8e/german-masters-2023-tickets_93281_869025_222x222.jpg,,Eventim,"02:00:00",,0,false,67.65,https://www.eventim.de/noapp/event/14872257/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Sporting Events"",""""}'","14872257",BERLIN,,19912,,,,false,,,
"5178326f-37bb-4ec2-b0ab-a22b9adb4b92",2022-03-24 17:31:51.666 +0200,2022-03-24 15:21:06.814 +0200,Mozart Requiem - Ensemble Polisono & Karl-Forster-Chor,,,,,"Kammermusiksaal Philharmonie, Herbert-von-Karajan-Straße 1, BERLIN, DE, 10785",,https://www.eventim.de/obj/mam/germany/96/6b/mozart-requiem---ensemble-polisono---karl-forster-chor-tickets_93335_870606_222x222.jpg,,Eventim,"02:00:00",,0,false,37.25,https://www.eventim.de/noapp/event/14875794/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","14875794",BERLIN,,19912,,,,false,,,
c61b38ce-f29c-4e26-b722-afaf92586c25,2022-03-24 17:31:37.123 +0200,2022-03-24 15:21:06.814 +0200,Saturday Five - Die Erwachsenen Impro-Show,,,,,"Maschinenhaus in der Kulturbrauerei, Knaackstraße 97 / U2 Eberswalder Straße, BERLIN, DE, 10435",,https://www.eventim.de/obj/media/DE-eventim/teaser/blank.gif,,Eventim,"02:00:00",,0,false,18.30,https://www.eventim.de/noapp/event/14751222/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Culture""}'","14751222",BERLIN,,19912,,,,false,,,
cc2991a0-2931-43b2-b192-2c442c112621,2022-03-24 17:31:25.169 +0200,2022-03-24 15:21:06.814 +0200,Deutschlandradio Kultur,,,,,"Kammermusiksaal Philharmonie, Herbert-von-Karajan-Straße 1, BERLIN, DE, 10785",,,,Eventim,"02:00:00",,0,false,17.23,https://www.eventim.de/noapp/event/14934325/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""""}'","14934325",BERLIN,,19912,,,,false,,,
f5cb305e-b570-4bb6-9b35-4fcf68d7f489,2022-03-24 17:31:34.890 +0200,2022-03-24 15:21:06.814 +0200,Daniel Rossen - Support: Clara Mann,,,,,"Passionskirche Kreuzberg, Marheinekeplatz 1-2, BERLIN, DE, 10961",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2022/daniel-rossen-tickets-2022.jpg,,Eventim,"02:00:00",,0,false,41.00,https://www.eventim.de/noapp/event/14722597/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","14722597",BERLIN,,19912,,,,false,,,
"00c0056e-536e-494e-8a53-23bdf002df62",2022-03-24 17:31:10.913 +0200,2022-03-24 15:21:06.814 +0200,Buster Shuffle + The Von Tramps,,,,,"SO 36, Oranienstraße 190, BERLIN, DE, 10999",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2021/buster-shuffle-tickets-2021.jpg,,Eventim,"02:00:00",,0,false,23.20,https://www.eventim.de/noapp/event/14516614/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","14516614",BERLIN,,19912,,,,false,,,
"1161fba9-5464-4020-bef1-8452469f9870",2022-03-24 17:31:48.380 +0200,2022-03-24 15:21:06.814 +0200,Michael Kohlhaas,,,,,"Deutsches Theater, Schumannstraße 13a, BERLIN, DE, 10117",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2022/michael-kohlhaas-berlin-tickets-2022.jpg,,Eventim,"02:00:00",,0,false,7.75,https://www.eventim.de/noapp/event/14879897/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Culture""}'","14879897",BERLIN,,19912,,,,false,,,
"139cc48b-fc2c-4a6c-b9f2-27b93548e264",2022-03-24 17:30:50.667 +0200,2022-03-24 15:21:06.814 +0200,Illuminati Hotties,,,,,"Badehaus, Revaler Strasse 99, BERLIN, DE, 10245",,,,Eventim,"02:00:00",,0,false,19.00,https://www.eventim.de/noapp/event/14403085/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","14403085",BERLIN,,19912,,,,false,,,
"2b8176f8-4a74-43cb-b478-18a8b62c14f2",2022-03-24 17:30:50.670 +0200,2022-03-24 15:21:06.814 +0200,Lost Evenings V - Tag 4 / Day 4 - Greatest Hits,"Nach     der     durch     die     Corona-Pandemie     notwendigen,     überaus bedauerlichen Absage des ursprünglich    für    2020    geplanten, ersten  „Lost  Evenings“-Festivals  auf deutschem Bodenist  die  allgemeine Freude groß, nun mit „Lost Evenings V“  eine  erneute  Auflage  von  Frank Turners  eigenem  4-Tage-Festival  in Berlin  ankündigen  zu  können.  Vom 15. -18. September 2022 wird Frank Turner  mit  seinen  Sleeping  Souls  im so  genannten  „Columbia-Dreieck“ Station  machen,  einem  Verbund  aus der   Columbiahalle,   dem   Columbia Theater und dem Silverwings.<br><br>Was  genau  ist  „Lost Evenings“? Es handelt sich dabei um Frank Turners eigenes,   mittlerweile   global   etabliertes,   interdisziplinäres   Festival,   das   neben reichhaltig großartiger Musik ein spannendes Programm zwischen Lesungen, Panels und  Workshopsbietet.  Die  bisherigen  drei  Ausgaben  fanden  in  London  und  Boston statt, unlängst ging „Lost Evenings IV“ im Londoner Roundhouse über die Bühnen und  bot  einmal  mehr  ein  Programm,  das  man  so  nur  unter  dem  Kuratorium  von Frank  Turner  findet.  Große  Besonderheit  dieses  Events  ist,  dass  Frank  Turner  an jedem  der  vier Abende  als  Headliner  auf der  Hauptbühne  fungiert,  mit  vier  komplett unterschiedlichen Sets und teilweise in verschiedenen Setups.<br><br>So wird auch „Lost Evenings V“ in Berlin vier einzigartige Frank Turner-Konzerte bieten: Der 15. September ist reserviert für ein „Career Spanning Acoustic Set“ als akustisches Duo, am Tag darauf wird es einen bandinternen „Battle“ zwischen  den beiden  Turner-Albumklassikern „Love Ire & Song“ und „England Keep My Bones“ geben. Der Samstag bietet sodann ein kraftvolles Punkrock-Set mit neueren Songs, während man sich am finalen Abend am 18. September auf ein grandioses „Greatest Hits“-Set von Frank Turner & The Sleeping Souls freuen darf. Das weitere Programm sowohl  für  die Haupt-als  auch  für  die  Nebenbühnen -darunter  die  Nick  Alexander Stage   für   hoffnungsvollen   Nachwuchs   sowie   die   Last   Minute-Stage   für   ein abwechslungsreiches Tagesprogramm -ist derzeit noch in Arbeit, wird aber beizeiten angekündigt.<br><br>Damit  belegt  der  „hardest  working  man  in  showbusiness“  einmal  mehr  seine exzeptionelle  Umtriebigkeit,  die  sich  bereits  durch  seine  gesamte  Karriere  zieht. Turner,  in  Bahrain  geboren,aberim  Süden  Englands  aufgewachsen,  ist  seit  dem Jahrtausendwechsel von einer Leidenschaft getrieben, die nur wenige Musiker*innen in  dieser  Konstanz  und  Qualität  aufbringen.  Nach  drei  Alben  mit  seiner  ersten Alternative-Rock-Band Kneejerk und zwei weiteren Alben als Mitglied der Hardcore-Formation  Million  Dead  kennt  man  Frank  Turner  seit  2005  als Solomusiker,  der  mit seiner  Mischung  aus  Lagerfeuer-Folk  und  Punk-Roots  einen  Nerv  trifft  wie  wenig andere.<br><br>Es   ist –neben   seinem   brillanten   Songwriting –vor   allem seine   wunderbar optimistische Haltung zum Unbill der Welt, die Hoffnung schenkt und einen positiven Blick auf die Postmoderne erlaubt –wie sich schon allein in Albumtiteln wie „Positive Songs For Negative People“ (mit dem er bis auf Platz 2 der UK-und  Platz  7  der deutschen  Longplay-Charts  stieg)  oder  „Be  More  Kind“  ausdrückt.  Angereichert durch  häufig  saukomische  Geschichten, die er  zu  seinen Songs  erzählt, gerät  jeder Frank-Turner-Auftritt zu einer Feier des Lebens, der Liebe –und der Leidenschaft für das, was man tut. Inspirierender kann Musik kaum wirken.<br><br>Dabei kennt Frank Turner nahezu kein Innehalten –neben seinen acht Studioalben veröffentlichte  er  seit  2007  acht  EPs  sowie  sechs  weitere  Kompilationen  mit  raren und bislang  unveröffentlichten  Aufnahmen. Für  den  11.  Februar  2022  wird nun  sein neuntes Album „FTHC“ angekündigt, mit dem Turner  im  Anschluss  auch  auf  große Tournee  gehen  wird -deutsche  Daten  hoffentlich  inklusive.  Allemal  wird  er  den bislang rund 3.000 Frank-Turner-Shows mit weltweit über zwei Millionen Zuschauern im Rahmen des Albums viele weitere hinzufügen. Nicht einmal die Corona-Pandemie hielt Turner davon ab, viele Shows zu spielen: Durch zahllose Live-Streams, die als Benefiz-Shows für kleine Clubs fungierten, sammelte er über 300.000britische Pfund ein. Für dieses Engagement wurde er unlängst mit dem „Music Venues Trust Award“ ausgezeichnet, für sein „Outstanding Achievement for Grassroots Music Venues.“ Nur  ein  weiterer  Beleg  für  die  absolute  Ausnahmestellung,  die  Frank  Turner in  derheutigen Musikwelt genießt.",,,,"Columbia-Dreieck, Columbiadamm 9-21, BERLIN, DE, 10965",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2021/lost-evenings-v-tickets-2021.jpg,,Eventim,"02:00:00",,0,false,64.50,https://www.eventim.de/noapp/event/14388015/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","14388015",BERLIN,,19912,,,,false,,,
"35352479-4840-468b-9e0e-d00a8a3724d7",2022-03-24 17:31:47.819 +0200,2022-03-24 15:21:06.814 +0200,Mascha Kaléko,,,,,"Zilles Stubentheater, Jägerstraße 4, BERLIN, DE, 12555",,https://www.eventim.de/obj/media/DE-eventim/teaser/blank.gif,,Eventim,"02:00:00",,0,false,25.96,https://www.eventim.de/noapp/event/14903509/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""""}'","14903509",BERLIN,,19912,,,,false,,,
"392124e8-a03b-42ca-b8f5-acf676eb91e4",2022-03-24 17:31:11.488 +0200,2022-03-24 15:21:06.814 +0200,DIIV,,,,,"Columbia Theater, Columbiadamm 9-11, BERLIN, DE, 10965",,https://www.eventim.de/obj/media/DE-eventim/teaser/blank.gif,,Eventim,"02:00:00",,0,false,27.80,https://www.eventim.de/noapp/event/14514323/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","14514323",BERLIN,,19912,,,,false,,,
"3e0253e5-178d-48be-9275-a338fd3c5e84",2022-03-24 17:31:47.166 +0200,2022-03-24 15:21:06.814 +0200,Heliocopta,"Die neuen Signings von NewDEF werden auf das Spielfeld geschickt. In einer knackigen WarmUp-Tour können sie euch von ihren Live-Qualitäten überzeugen. Peti Free kam schon auf unzählige Bühnen im Land und schickt nun Heliocopta mit seinem Bruder Tuxho Beatz auf Tour für die Rapkrone. Support gibt es von einem der angesagtesten Newcomer namens Samzon aus Dresden, der mit seinem modernen Sound und Skills die Party abrundet.",,,,"Humboldthain Club, Hochstraße 46, BERLIN, DE, 13357",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2022/heliocopta-tickets-2022-222x222.jpg,,Eventim,"02:00:00",,0,false,15.56,https://www.eventim.de/noapp/event/14936102/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","14936102",BERLIN,,19912,,,,false,,,
"51947d03-e9b9-49ca-808d-afe5922cbcc4",2022-03-24 17:30:59.196 +0200,2022-03-24 15:21:06.814 +0200,Tageskarte Freitag - DTB-Multisport-Event,,,,,"Max-Schmeling-Halle, Falkplatz 1, BERLIN, DE, 10437",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2021/dm-turnen-finals-2022-tickets.jpg,,Eventim,"02:00:00",,0,false,33.50,https://www.eventim.de/noapp/event/14568105/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Sporting Events""}'","14568105",BERLIN,,19912,,,,false,,,
"58103d38-b1ac-479f-bec8-f86379d0f02e",2022-03-24 17:31:47.824 +0200,2022-03-24 15:21:06.814 +0200,Exhibition Introduction,,,,,"HKW, John-Foster-Dulles-Allee, BERLIN, DE, 10557",,https://www.eventim.de/obj/media/DE-eventim/teaser/blank.gif,,Eventim,"02:00:00",,0,false,13.20,https://www.eventim.de/noapp/event/14985124/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""""}'","14985124",BERLIN,,19912,,,,false,,,
"63814420-b717-41bc-a09a-814e9ace4263",2022-03-24 17:30:50.669 +0200,2022-03-24 15:21:06.814 +0200,Lost Evenings V - Tag 2 / Day 2 - Love Ire & Song vs. England Keep My Bones,"Nach     der     durch     die     Corona-Pandemie     notwendigen,     überaus bedauerlichen Absage des ursprünglich    für    2020    geplanten, ersten  „Lost  Evenings“-Festivals  auf deutschem Bodenist  die  allgemeine Freude groß, nun mit „Lost Evenings V“  eine  erneute  Auflage  von  Frank Turners  eigenem  4-Tage-Festival  in Berlin  ankündigen  zu  können.  Vom 15. -18. September 2022 wird Frank Turner  mit  seinen  Sleeping  Souls  im so  genannten  „Columbia-Dreieck“ Station  machen,  einem  Verbund  aus der   Columbiahalle,   dem   Columbia Theater und dem Silverwings.<br><br>Was  genau  ist  „Lost Evenings“? Es handelt sich dabei um Frank Turners eigenes,   mittlerweile   global   etabliertes,   interdisziplinäres   Festival,   das   neben reichhaltig großartiger Musik ein spannendes Programm zwischen Lesungen, Panels und  Workshopsbietet.  Die  bisherigen  drei  Ausgaben  fanden  in  London  und  Boston statt, unlängst ging „Lost Evenings IV“ im Londoner Roundhouse über die Bühnen und  bot  einmal  mehr  ein  Programm,  das  man  so  nur  unter  dem  Kuratorium  von Frank  Turner  findet.  Große  Besonderheit  dieses  Events  ist,  dass  Frank  Turner  an jedem  der  vier Abende  als  Headliner  auf der  Hauptbühne  fungiert,  mit  vier  komplett unterschiedlichen Sets und teilweise in verschiedenen Setups.<br><br>So wird auch „Lost Evenings V“ in Berlin vier einzigartige Frank Turner-Konzerte bieten: Der 15. September ist reserviert für ein „Career Spanning Acoustic Set“ als akustisches Duo, am Tag darauf wird es einen bandinternen „Battle“ zwischen  den beiden  Turner-Albumklassikern „Love Ire & Song“ und „England Keep My Bones“ geben. Der Samstag bietet sodann ein kraftvolles Punkrock-Set mit neueren Songs, während man sich am finalen Abend am 18. September auf ein grandioses „Greatest Hits“-Set von Frank Turner & The Sleeping Souls freuen darf. Das weitere Programm sowohl  für  die Haupt-als  auch  für  die  Nebenbühnen -darunter  die  Nick  Alexander Stage   für   hoffnungsvollen   Nachwuchs   sowie   die   Last   Minute-Stage   für   ein abwechslungsreiches Tagesprogramm -ist derzeit noch in Arbeit, wird aber beizeiten angekündigt.<br><br>Damit  belegt  der  „hardest  working  man  in  showbusiness“  einmal  mehr  seine exzeptionelle  Umtriebigkeit,  die  sich  bereits  durch  seine  gesamte  Karriere  zieht. Turner,  in  Bahrain  geboren,aberim  Süden  Englands  aufgewachsen,  ist  seit  dem Jahrtausendwechsel von einer Leidenschaft getrieben, die nur wenige Musiker*innen in  dieser  Konstanz  und  Qualität  aufbringen.  Nach  drei  Alben  mit  seiner  ersten Alternative-Rock-Band Kneejerk und zwei weiteren Alben als Mitglied der Hardcore-Formation  Million  Dead  kennt  man  Frank  Turner  seit  2005  als Solomusiker,  der  mit seiner  Mischung  aus  Lagerfeuer-Folk  und  Punk-Roots  einen  Nerv  trifft  wie  wenig andere.<br><br>Es   ist –neben   seinem   brillanten   Songwriting –vor   allem seine   wunderbar optimistische Haltung zum Unbill der Welt, die Hoffnung schenkt und einen positiven Blick auf die Postmoderne erlaubt –wie sich schon allein in Albumtiteln wie „Positive Songs For Negative People“ (mit dem er bis auf Platz 2 der UK-und  Platz  7  der deutschen  Longplay-Charts  stieg)  oder  „Be  More  Kind“  ausdrückt.  Angereichert durch  häufig  saukomische  Geschichten, die er  zu  seinen Songs  erzählt, gerät  jeder Frank-Turner-Auftritt zu einer Feier des Lebens, der Liebe –und der Leidenschaft für das, was man tut. Inspirierender kann Musik kaum wirken.<br><br>Dabei kennt Frank Turner nahezu kein Innehalten –neben seinen acht Studioalben veröffentlichte  er  seit  2007  acht  EPs  sowie  sechs  weitere  Kompilationen  mit  raren und bislang  unveröffentlichten  Aufnahmen. Für  den  11.  Februar  2022  wird nun  sein neuntes Album „FTHC“ angekündigt, mit dem Turner  im  Anschluss  auch  auf  große Tournee  gehen  wird -deutsche  Daten  hoffentlich  inklusive.  Allemal  wird  er  den bislang rund 3.000 Frank-Turner-Shows mit weltweit über zwei Millionen Zuschauern im Rahmen des Albums viele weitere hinzufügen. Nicht einmal die Corona-Pandemie hielt Turner davon ab, viele Shows zu spielen: Durch zahllose Live-Streams, die als Benefiz-Shows für kleine Clubs fungierten, sammelte er über 300.000britische Pfund ein. Für dieses Engagement wurde er unlängst mit dem „Music Venues Trust Award“ ausgezeichnet, für sein „Outstanding Achievement for Grassroots Music Venues.“ Nur  ein  weiterer  Beleg  für  die  absolute  Ausnahmestellung,  die  Frank  Turner in  derheutigen Musikwelt genießt.",,,,"Columbia-Dreieck, Columbiadamm 9-21, BERLIN, DE, 10965",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2021/lost-evenings-v-tickets-2021.jpg,,Eventim,"02:00:00",,0,false,64.50,https://www.eventim.de/noapp/event/14387997/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","14387997",BERLIN,,19912,,,,false,,,
"71d4f0c5-6166-467c-acdd-259cd49521d5",2022-03-24 17:31:47.823 +0200,2022-03-24 15:21:06.814 +0200,Pauls Jets + Kala Brisella,,,,,"Lido, Cuvrystr. 7, BERLIN, DE, 10997",,,,Eventim,"02:00:00",,0,false,17.70,https://www.eventim.de/noapp/event/14854505/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","14854505",BERLIN,,19912,,,,false,,,
"85a626cb-941e-4b6e-aa80-5133d508e75e",2022-03-24 17:31:20.916 +0200,2022-03-24 15:21:06.814 +0200,RIN - Live 2023,,,,,"Max-Schmeling-Halle, Falkplatz 1, BERLIN, DE, 10437",,https://www.eventim.de/obj/media/DE-eventim/teaser/222x222/2021/rin-tickets-2021.jpg,,Eventim,"02:00:00",,0,false,49.00,https://www.eventim.de/noapp/event/14614191/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","14614191",BERLIN,,19912,,,,false,,,
"34f5323e-1585-4d6f-8439-97d4fcd63f23",2022-03-24 17:31:08.395 +0200,2022-03-24 15:21:06.814 +0200,Rimon,,,,,"Maschinenhaus in der Kulturbrauerei, Knaackstraße 97 / U2 Eberswalder Straße, BERLIN, DE, 10435",,https://www.eventim.de/obj/mam/germany/f4/14/rimon-tickets_74657_850319_222x222.jpg,,Eventim,"02:00:00",,0,false,20.10,https://www.eventim.de/noapp/event/14500461/?affiliate=BGF&utm_source=BGF&utm_medium=dp&utm_campaign=bridgify,false,true,false,true,,"'{""Music""}'","14500461",BERLIN,,19912,,,,false,,,
